Structure,File,Extracted Energy,Predicted Energy,Energy Difference
39,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7407161796,-3562.0756356526695,1965.6650805269305
40,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7367378278,-3561.973584654716,1965.7631531730844
41,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7334061333,-3561.8860728466448,1965.8473332866556
42,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7306119916,-3561.8113922584475,1965.9192197331527
43,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.728329086,-3561.7469985954544,1965.9813304905451
44,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7263308747,-3561.689988385987,1966.0363424887128
45,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7245295019,-3561.6374371193247,1966.0870923825755
46,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7228403607,-3561.5866281989665,1966.136212161733
47,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7212077548,-3561.5358507819356,1966.1853569728646
48,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7196107846,-3561.4848198020068,1966.2347909825935
49,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7180244533,-3561.4345843920655,1966.2834400612346
50,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7164592629,-3561.3872949675656,1966.329164295334
51,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7149306216,-3561.3456049083625,1966.3693257132372
