Structure,File,Extracted Energy,Predicted Energy,Energy Difference
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6566181523,-3538.2590279875635,1988.3975901647368
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6699980629,-3538.583757320734,1988.086240742166
83,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6836933499,-3538.913896854275,1987.7697964956246
84,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6965582681,-3539.2229122572307,1987.4736460108688
85,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.707795982,-3539.4896477355965,1987.2181482464034
86,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7168025205,-3539.699002701411,1987.0177998190893
87,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7230888854,-3539.8413503862125,1986.8817384991876
88,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7263122311,-3539.9113395304626,1986.814972700637
89,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7263298014,-3539.911231049784,1986.8150987516165
90,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7232444096,-3539.8457146524033,1986.8775297571965
91,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.71747737,-3539.7256197085253,1986.9918576614746
92,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7097484862,-3539.5685419385877,1987.141206547612
93,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.7010632863,-3539.395509282067,1987.3055540042333
94,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.691937233,-3539.223482343462,1987.4684548895384
95,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6821241759,-3539.0453134070194,1987.6368107688804
96,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6702027197,-3538.822473425245,1987.847729294455
97,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6543221821,-3538.5033505076367,1988.1509716744636
98,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6332769334,-3538.0533752278743,1988.579901705526
99,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.6072724307,-3537.475787791498,1989.1314846392015
100,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.5780072673,-3536.81348865184,1989.7645186154596
101,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.5481414894,-3536.1347970259403,1990.41334446346
102,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.5204229207,-3535.510374076056,1991.0100488446442
103,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.4967490044,-3534.989990665568,1991.5067583388322
104,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.4776797823,-3534.586277366508,1991.8914024157916
105,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.4626370071,-3534.281503225062,1992.1811337820382
106,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.4505805429,-3534.0438290119923,1992.4067515309075
107,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.4406349939,-3533.845725209357,1992.5949097845428
108,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.4322837696,-3533.669383562452,1992.762900207148
109,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.4251735956,-3533.5053873438173,1992.919786251783
109,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.4190903991,-3533.3422989432315,1993.0767914558687
110,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/aiMD_773K/Forces_and_traj_773_3.xyz,-5526.413667027,-3533.17116139009,1993.2425056369098
